2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2002/QTR4/sitemap.quarterlyindex2.xml,full-index,2002,QTR4,a4049b478a375e048d4070ac2a6579dd
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2002/QTR4/sitemap.quarterlyindex3.xml,full-index,2002,QTR4,b9750ef53b1c51108ee256d3c0cd5841
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2002/QTR4/sitemap.quarterlyindex4.xml,full-index,2002,QTR4,a500a8e709cf510ab27dd0dd1b5a2a40
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR1/sitemap.quarterlyindex1.xml,full-index,2003,QTR1,a4add05fa9f5543dad812b23bb1857f8
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR1/sitemap.quarterlyindex2.xml,full-index,2003,QTR1,bb13755aafa85f81b41f8fc5ce4f216d
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR1/sitemap.quarterlyindex3.xml,full-index,2003,QTR1,38efd6ef631b57e2b0f845996457ead7
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR1/sitemap.quarterlyindex4.xml,full-index,2003,QTR1,ac7b6f3f78365d908f00e2e10c0e9a9c
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR1/sitemap.quarterlyindex5.xml,full-index,2003,QTR1,c26a6395cd4d531bac62a159c7544d86
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR1/sitemap.quarterlyindex6.xml,full-index,2003,QTR1,d6e5079a496a5278b08c9e1ea77589d7
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR1/sitemap.quarterlyindex7.xml,full-index,2003,QTR1,f1fd0db2d5aa5f078891a1092bce484e
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR2/sitemap.quarterlyindex1.xml,full-index,2003,QTR2,982f80a678fd5cb1baf52d7c2ad733bf
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR2/sitemap.quarterlyindex2.xml,full-index,2003,QTR2,d78ee309b529559980fce7ace5894b50
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR2/sitemap.quarterlyindex3.xml,full-index,2003,QTR2,b7f041e1f5cb527fa66067e297735f57
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR2/sitemap.quarterlyindex4.xml,full-index,2003,QTR2,6528cf88a522592fbb5c16c1b649df11
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR2/sitemap.quarterlyindex5.xml,full-index,2003,QTR2,006c940563275af9a1e3fbe67aad815d
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR2/sitemap.quarterlyindex6.xml,full-index,2003,QTR2,e51f38cbaf355ee4aa7842bdfd248f9c
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR3/sitemap.quarterlyindex1.xml,full-index,2003,QTR3,60561bea199c5b289a83633dc66bc196
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR3/sitemap.quarterlyindex2.xml,full-index,2003,QTR3,a806b9739e2156eb85644bb1798dfc37
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR3/sitemap.quarterlyindex3.xml,full-index,2003,QTR3,e85a966778535199959bdebe180af601
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR3/sitemap.quarterlyindex4.xml,full-index,2003,QTR3,47868294ef6652778bdc5c4ad6ece631
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR3/sitemap.quarterlyindex5.xml,full-index,2003,QTR3,9542507d95ec57a69116e881dc29f870
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR3/sitemap.quarterlyindex6.xml,full-index,2003,QTR3,e79886fdc6425210b5e4b88174e435cb
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR3/sitemap.quarterlyindex7.xml,full-index,2003,QTR3,ed6643c5b1cd5c08aa247a4146ba59c3
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR3/sitemap.quarterlyindex8.xml,full-index,2003,QTR3,b60f523b903951d89bc51e11d849cdab
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR4/sitemap.quarterlyindex1.xml,full-index,2003,QTR4,b23e32c36c1f5d8bb27668acf982ff83
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR4/sitemap.quarterlyindex2.xml,full-index,2003,QTR4,1f5a61b0f90652e7b8993887d7ed3c62
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR4/sitemap.quarterlyindex3.xml,full-index,2003,QTR4,c93f25991b3356bf8e0d6441fcab5e28
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR4/sitemap.quarterlyindex4.xml,full-index,2003,QTR4,d1914507402c552e93a43c0d8cff8d3e
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR4/sitemap.quarterlyindex5.xml,full-index,2003,QTR4,2dca4926ee0e55369d475e043cedafae
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR4/sitemap.quarterlyindex6.xml,full-index,2003,QTR4,6325d4739b205dbcb6a6ff6162feb66b
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR4/sitemap.quarterlyindex7.xml,full-index,2003,QTR4,cc2889b4f5ab568c921dda877dbcf0cd
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2003/QTR4/sitemap.quarterlyindex8.xml,full-index,2003,QTR4,a37dc9cc2d75545b827885fe3cd805a3
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR1/sitemap.quarterlyindex1.xml,full-index,2004,QTR1,5a2b4d44014653a09ee7eaf29bd6b5d1
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR1/sitemap.quarterlyindex2.xml,full-index,2004,QTR1,d12f7c8da3ac531aa44e9670089bc04c
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR1/sitemap.quarterlyindex3.xml,full-index,2004,QTR1,d05c7b9f60685030a12ca07c56ae885e
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR1/sitemap.quarterlyindex4.xml,full-index,2004,QTR1,6eabcfaf97d9526aaf1283abd60563de
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR1/sitemap.quarterlyindex5.xml,full-index,2004,QTR1,99c824ae00dc523384d4c27b49e1d12a
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR1/sitemap.quarterlyindex6.xml,full-index,2004,QTR1,736f92e503f15d6882b00ddf586e5e55
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR1/sitemap.quarterlyindex7.xml,full-index,2004,QTR1,ba87a9d24f7b5def8fecea4fdafe1e6d
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR1/sitemap.quarterlyindex8.xml,full-index,2004,QTR1,07abce4fd7895189a6893148027b30c9
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR1/sitemap.quarterlyindex9.xml,full-index,2004,QTR1,b2502ac0ea84565e8fbbc2da0bb029f7
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR1/sitemap.quarterlyindex10.xml,full-index,2004,QTR1,984a7bc43496523b94729610e56954a2
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR1/sitemap.quarterlyindex11.xml,full-index,2004,QTR1,498728e2d33b5208b56ef26bde0ca274
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR2/sitemap.quarterlyindex1.xml,full-index,2004,QTR2,0968ac3d312755a69dbad811de3fb88d
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR2/sitemap.quarterlyindex2.xml,full-index,2004,QTR2,2846bc5048c55447a40e0424afd2d0a6
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR2/sitemap.quarterlyindex3.xml,full-index,2004,QTR2,5e409a824f5c59a38e427e6ae1ea44d3
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR2/sitemap.quarterlyindex4.xml,full-index,2004,QTR2,001625a95d8e53898e20d6925fdd46be
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR2/sitemap.quarterlyindex5.xml,full-index,2004,QTR2,5bac72f22d8c5cdc8d3b271a2258114b
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR2/sitemap.quarterlyindex6.xml,full-index,2004,QTR2,7a0a7d339b065d9fb6aafdb183f3da68
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR2/sitemap.quarterlyindex7.xml,full-index,2004,QTR2,eec287ed7e0457c28b932be928c08ed1
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR2/sitemap.quarterlyindex8.xml,full-index,2004,QTR2,24d26df4b5bc52619b471288ca8d3199
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR2/sitemap.quarterlyindex9.xml,full-index,2004,QTR2,c5b77d18f6af55e094d31400f88a4208
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR3/sitemap.quarterlyindex1.xml,full-index,2004,QTR3,ce7a63e52bc25826b735a645baeacafe
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR3/sitemap.quarterlyindex2.xml,full-index,2004,QTR3,ce73e1cee85657f2a1d72a79900a1cdf
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR3/sitemap.quarterlyindex3.xml,full-index,2004,QTR3,24167f38e32c5b79b40835dab394fafa
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR3/sitemap.quarterlyindex4.xml,full-index,2004,QTR3,32945caa5436511d9983776b544252a3
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR3/sitemap.quarterlyindex5.xml,full-index,2004,QTR3,0523879245df552ba5db71873bb8ce37
2014-04-16,http://www.sec.gov/Archives/edgar/full-index/2004/QTR3/sitemap.quarterlyindex6.xml,full-index,2004,QTR3,bb757810ba445453970aba9133aba5dd
